frame.time,ip.src,ip.dst,ip.proto,tcp.flags,tcp.seq,tcp.window_size,frame.len,label,attack_type
2025-12-08 16:15:59.735860,192.168.4.127,10.0.0.50,6,18,1311289,12436,541,0,normal
2025-12-08 16:15:48.327860,192.168.2.240,10.0.4.77,6,24,653183,18745,454,0,normal
2025-12-08 16:16:11.000860,192.168.3.165,10.0.4.237,6,18,1722586,12778,646,0,normal
2025-12-08 16:16:01.367860,192.168.2.203,10.0.2.170,17,18,281192,8449,328,0,normal
2025-12-08 16:15:57.758860,192.168.2.160,10.0.2.12,6,16,55843,3931,449,0,normal
2025-12-08 16:16:23.833860,198.51.83.249,10.0.2.138,6,2,6031,129,107,1,syn_flood
2025-12-08 16:15:40.240860,192.168.0.242,10.0.4.13,17,16,363616,7003,520,0,normal
2025-12-08 16:15:34.708860,192.168.2.183,10.0.0.81,6,16,752379,11413,279,0,normal
2025-12-08 16:15:39.515860,192.168.1.34,10.0.1.100,6,24,1284443,4103,695,0,normal
2025-12-08 16:16:23.495860,198.51.94.227,10.0.0.125,6,2,7513,686,122,1,syn_flood
2025-12-08 16:15:36.632860,192.168.4.190,10.0.4.64,17,18,335311,3876,572,0,normal
2025-12-08 16:15:46.281860,192.168.2.62,10.0.5.72,17,18,419844,6156,404,0,normal
2025-12-08 16:15:53.374860,192.168.5.30,10.0.4.143,17,24,551561,15971,106,0,normal
2025-12-08 16:16:20.592860,192.168.3.59,10.0.3.180,6,16,1097112,17688,613,0,normal
2025-12-08 16:16:24.355860,203.0.122.128,10.0.2.11,17,0,0,13,1404,1,udp_flood
2025-12-08 16:15:52.078860,192.168.4.155,10.0.0.150,6,16,1474362,11972,735,0,normal
2025-12-08 16:16:09.695860,192.168.0.17,10.0.0.250,17,24,778339,2969,93,0,normal
2025-12-08 16:16:13.585860,192.168.0.206,10.0.5.142,6,24,423486,6081,670,0,normal
2025-12-08 16:15:51.242860,192.168.1.235,10.0.0.133,6,16,1091026,12290,479,0,normal
2025-12-08 16:15:53.363860,192.168.3.252,10.0.0.245,6,16,891139,12321,326,0,normal
2025-12-08 16:16:16.858860,192.168.2.249,10.0.1.154,6,24,672120,1214,598,0,normal
2025-12-08 16:15:35.845860,192.168.1.234,10.0.1.74,17,18,63698,19666,444,0,normal
2025-12-08 16:15:54.381860,192.168.1.15,10.0.0.190,6,24,1141343,16201,69,0,normal
2025-12-08 16:15:56.379860,192.168.3.216,10.0.4.113,17,24,1666762,5977,299,0,normal
2025-12-08 16:16:24.389860,203.0.194.171,10.0.3.158,17,0,0,16,1013,1,udp_flood
2025-12-08 16:16:19.825860,192.168.3.66,10.0.1.202,17,24,1078278,6193,83,0,normal
2025-12-08 16:15:50.397860,192.168.5.138,10.0.2.226,6,24,1919797,4588,515,0,normal
2025-12-08 16:15:55.235860,192.168.4.95,10.0.0.142,6,18,1710316,8765,799,0,normal
2025-12-08 16:15:58.960860,192.168.2.82,10.0.1.123,6,18,419251,6103,400,0,normal
2025-12-08 16:15:56.118860,192.168.0.165,10.0.5.166,17,18,1690164,2674,176,0,normal
2025-12-08 16:16:14.245860,192.168.0.241,10.0.4.47,17,16,302807,11456,597,0,normal
2025-12-08 16:15:45.575860,192.168.4.234,10.0.4.55,17,18,1700447,17564,175,0,normal
2025-12-08 16:16:10.656860,192.168.5.84,10.0.2.11,6,18,1824301,8947,350,0,normal
2025-12-08 16:16:02.287860,192.168.1.218,10.0.4.190,6,24,1324869,11699,534,0,normal
2025-12-08 16:16:03.765860,192.168.3.85,10.0.3.136,6,16,1902664,13558,729,0,normal
2025-12-08 16:16:07.426860,192.168.0.156,10.0.4.197,6,24,111520,15857,429,0,normal
2025-12-08 16:15:55.225860,192.168.4.211,10.0.1.133,6,18,1845594,5935,498,0,normal
2025-12-08 16:15:43.442860,192.168.1.73,10.0.1.11,6,18,1218552,2098,716,0,normal
2025-12-08 16:16:12.806860,192.168.3.181,10.0.0.232,17,16,630621,12583,523,0,normal
2025-12-08 16:15:37.581860,192.168.5.9,10.0.0.102,6,24,1558912,12925,217,0,normal
2025-12-08 16:16:17.905860,192.168.1.72,10.0.4.49,6,18,1890480,8860,613,0,normal
2025-12-08 16:16:25.425860,198.51.109.179,10.0.5.230,6,2,59971,949,79,1,port_scan
2025-12-08 16:16:24.814860,203.0.54.103,10.0.4.164,17,0,0,78,1130,1,udp_flood
2025-12-08 16:16:15.273860,192.168.1.239,10.0.2.3,6,16,215125,2905,78,0,normal
2025-12-08 16:16:11.464860,192.168.2.51,10.0.3.197,17,18,1963246,10626,685,0,normal
2025-12-08 16:15:32.230860,192.168.1.195,10.0.1.234,17,18,401051,12521,619,0,normal
2025-12-08 16:15:50.996860,192.168.0.141,10.0.4.92,6,24,21108,14091,366,0,normal
2025-12-08 16:15:37.734860,192.168.5.69,10.0.4.18,6,16,329904,5656,348,0,normal
2025-12-08 16:16:07.061860,192.168.0.44,10.0.4.219,6,16,194645,5402,581,0,normal
2025-12-08 16:15:50.361860,192.168.1.146,10.0.2.234,17,18,465034,10173,568,0,normal
2025-12-08 16:15:49.980860,192.168.1.137,10.0.0.134,17,18,271631,13644,418,0,normal
2025-12-08 16:16:11.214860,192.168.1.31,10.0.3.41,6,16,1615469,6361,747,0,normal
2025-12-08 16:15:51.250860,192.168.4.42,10.0.3.210,17,24,1760889,18984,156,0,normal
2025-12-08 16:15:34.982860,192.168.5.130,10.0.2.74,6,24,1921926,1289,235,0,normal
2025-12-08 16:16:23.558860,198.51.31.69,10.0.4.107,6,2,1139,429,117,1,syn_flood
2025-12-08 16:15:59.136860,192.168.4.210,10.0.0.12,17,16,945625,1831,699,0,normal
2025-12-08 16:15:48.570860,192.168.5.230,10.0.3.196,17,18,851749,7289,399,0,normal
2025-12-08 16:16:24.059860,203.0.111.53,10.0.1.35,17,0,0,29,1328,1,udp_flood
2025-12-08 16:16:05.241860,192.168.0.12,10.0.2.190,17,24,971720,2921,575,0,normal
2025-12-08 16:15:32.643860,192.168.2.6,10.0.4.158,17,24,1568168,5907,432,0,normal
2025-12-08 16:16:23.972860,198.51.66.160,10.0.3.56,6,2,4023,851,193,1,syn_flood
2025-12-08 16:15:31.516860,192.168.3.75,10.0.5.140,6,24,1442739,17158,688,0,normal
2025-12-08 16:15:40.900860,192.168.5.50,10.0.5.110,6,24,1332948,2828,743,0,normal
2025-12-08 16:15:53.411860,192.168.1.142,10.0.1.185,17,18,1998442,16714,413,0,normal
2025-12-08 16:15:34.593860,192.168.4.193,10.0.2.97,17,16,1583408,7431,642,0,normal
2025-12-08 16:15:59.722860,192.168.4.200,10.0.1.70,6,18,369853,1811,90,0,normal
2025-12-08 16:15:34.168860,192.168.0.219,10.0.0.47,6,24,806132,12088,675,0,normal
2025-12-08 16:15:55.674860,192.168.4.23,10.0.0.211,17,24,448971,6024,389,0,normal
2025-12-08 16:15:35.398860,192.168.0.68,10.0.4.36,6,16,1084893,4138,226,0,normal
2025-12-08 16:16:13.001860,192.168.0.87,10.0.5.66,6,16,82156,13020,112,0,normal
2025-12-08 16:15:59.373860,192.168.4.80,10.0.0.160,6,18,1019236,5579,179,0,normal
2025-12-08 16:15:47.450860,192.168.1.249,10.0.4.6,17,18,1142949,5694,652,0,normal
2025-12-08 16:16:21.489860,192.168.1.137,10.0.5.209,6,18,160002,7663,664,0,normal
2025-12-08 16:16:08.695860,192.168.2.53,10.0.1.197,6,16,1477383,12207,604,0,normal
2025-12-08 16:16:22.907860,198.51.110.214,10.0.3.230,6,2,1992,107,159,1,syn_flood
2025-12-08 16:15:54.539860,192.168.0.190,10.0.0.64,6,18,904061,3010,336,0,normal
2025-12-08 16:16:10.179860,192.168.2.77,10.0.2.75,17,16,1925406,12092,380,0,normal
2025-12-08 16:15:35.474860,192.168.3.216,10.0.4.64,6,16,296511,16503,428,0,normal
2025-12-08 16:16:19.501860,192.168.3.149,10.0.5.9,6,24,966416,12504,322,0,normal
2025-12-08 16:16:14.980860,192.168.5.244,10.0.0.253,6,18,792948,15569,595,0,normal
2025-12-08 16:16:02.180860,192.168.3.28,10.0.2.241,6,24,527828,7429,601,0,normal
2025-12-08 16:15:58.922860,192.168.4.240,10.0.2.52,6,16,1280087,15724,443,0,normal
2025-12-08 16:16:14.697860,192.168.2.152,10.0.3.181,17,18,797489,18062,508,0,normal
2025-12-08 16:15:53.809860,192.168.1.37,10.0.3.153,17,24,380072,8840,694,0,normal
2025-12-08 16:16:14.920860,192.168.3.247,10.0.0.98,6,24,1281603,9680,747,0,normal
2025-12-08 16:15:50.440860,192.168.2.99,10.0.4.204,17,18,1285117,1254,481,0,normal
2025-12-08 16:16:25.286860,198.51.179.46,10.0.2.173,6,0,65242,1999,160,1,port_scan
2025-12-08 16:16:25.172860,198.51.132.197,10.0.2.179,6,2,95954,3036,45,1,port_scan
2025-12-08 16:16:00.472860,192.168.0.173,10.0.2.189,6,16,197892,4004,519,0,normal
2025-12-08 16:16:18.884860,192.168.0.110,10.0.2.77,17,18,1119117,18015,70,0,normal
2025-12-08 16:16:09.204860,192.168.0.71,10.0.0.138,6,18,1389250,11584,649,0,normal
2025-12-08 16:16:23.220860,198.51.188.206,10.0.2.207,6,2,9353,431,176,1,syn_flood
2025-12-08 16:15:34.172860,192.168.5.159,10.0.3.165,17,24,607192,17131,445,0,normal
2025-12-08 16:16:24.369860,203.0.144.150,10.0.5.79,17,0,0,66,1501,1,udp_flood
2025-12-08 16:16:19.433860,192.168.2.191,10.0.0.38,17,24,1508142,3858,283,0,normal
2025-12-08 16:16:19.928860,192.168.5.196,10.0.5.139,17,18,281858,13249,668,0,normal
2025-12-08 16:16:06.168860,192.168.4.69,10.0.5.233,17,18,823242,4677,251,0,normal
2025-12-08 16:15:47.350860,192.168.4.87,10.0.3.234,6,16,1106313,5316,776,0,normal
2025-12-08 16:16:12.530860,192.168.1.65,10.0.4.31,17,24,770039,3835,499,0,normal
2025-12-08 16:15:38.890860,192.168.1.43,10.0.5.132,6,24,333265,4337,643,0,normal
2025-12-08 16:15:32.647860,192.168.5.31,10.0.2.54,17,18,1327731,12084,463,0,normal
2025-12-08 16:15:55.397860,192.168.0.63,10.0.0.77,6,18,1262076,13646,129,0,normal
2025-12-08 16:16:19.919860,192.168.2.147,10.0.5.175,17,16,923059,16634,84,0,normal
2025-12-08 16:16:24.074860,203.0.156.50,10.0.0.105,17,0,0,58,1192,1,udp_flood
2025-12-08 16:16:21.041860,192.168.1.227,10.0.3.149,17,18,1528889,14085,393,0,normal
2025-12-08 16:16:13.038860,192.168.1.75,10.0.2.11,17,18,1976643,3628,214,0,normal
2025-12-08 16:15:45.431860,192.168.0.221,10.0.1.118,17,16,925751,15882,308,0,normal
2025-12-08 16:15:42.053860,192.168.0.197,10.0.5.253,17,24,1425431,14742,694,0,normal
2025-12-08 16:15:58.323860,192.168.3.190,10.0.3.38,17,24,592225,5887,358,0,normal
2025-12-08 16:16:09.095860,192.168.0.85,10.0.1.26,6,24,433874,13690,279,0,normal
2025-12-08 16:15:33.995860,192.168.5.166,10.0.0.162,6,18,1940445,3305,285,0,normal
2025-12-08 16:16:24.192860,203.0.79.231,10.0.2.137,17,0,0,133,1251,1,udp_flood
2025-12-08 16:16:14.558860,192.168.3.112,10.0.0.115,17,18,1015604,15172,767,0,normal
2025-12-08 16:15:43.504860,192.168.3.246,10.0.1.203,6,18,834983,13497,304,0,normal
2025-12-08 16:16:08.370860,192.168.2.19,10.0.5.189,6,24,789887,2536,745,0,normal
2025-12-08 16:16:23.755860,198.51.177.244,10.0.2.168,6,2,3269,542,114,1,syn_flood
2025-12-08 16:15:34.458860,192.168.5.200,10.0.1.137,17,24,195104,16947,204,0,normal
2025-12-08 16:16:16.650860,192.168.5.176,10.0.5.107,17,24,648692,7539,702,0,normal
2025-12-08 16:15:32.271860,192.168.3.89,10.0.3.241,6,16,147800,10344,341,0,normal
2025-12-08 16:16:09.198860,192.168.0.98,10.0.1.192,17,24,783996,4795,379,0,normal
2025-12-08 16:15:49.839860,192.168.4.161,10.0.3.175,6,18,13739,13240,668,0,normal
2025-12-08 16:15:49.038860,192.168.0.159,10.0.0.84,6,18,1863269,13568,701,0,normal
2025-12-08 16:16:08.226860,192.168.1.248,10.0.2.171,6,16,671603,8072,309,0,normal
2025-12-08 16:16:25.381860,198.51.133.192,10.0.0.221,6,0,60716,1180,110,1,port_scan
2025-12-08 16:15:50.369860,192.168.4.180,10.0.3.76,17,18,52889,15585,91,0,normal
2025-12-08 16:15:48.360860,192.168.2.88,10.0.4.204,17,18,789261,5001,245,0,normal
2025-12-08 16:16:02.282860,192.168.5.19,10.0.0.206,6,18,1730967,14142,432,0,normal
2025-12-08 16:15:36.880860,192.168.0.147,10.0.2.199,6,24,289753,14097,309,0,normal
2025-12-08 16:16:15.713860,192.168.2.107,10.0.4.54,17,18,1100939,16048,64,0,normal
2025-12-08 16:16:23.837860,198.51.22.56,10.0.3.34,6,2,5826,712,149,1,syn_flood
2025-12-08 16:16:23.134860,198.51.183.223,10.0.4.78,6,2,5898,914,143,1,syn_flood
2025-12-08 16:15:47.496860,192.168.5.248,10.0.3.170,17,16,112354,17324,167,0,normal
2025-12-08 16:15:41.605860,192.168.1.36,10.0.4.142,17,18,321157,4373,196,0,normal
2025-12-08 16:16:04.678860,192.168.3.99,10.0.5.52,6,16,1688459,17420,299,0,normal
2025-12-08 16:16:24.333860,203.0.54.80,10.0.0.168,17,0,0,50,1172,1,udp_flood
2025-12-08 16:15:56.326860,192.168.4.135,10.0.4.39,17,16,1164089,1911,666,0,normal
2025-12-08 16:15:44.431860,192.168.5.44,10.0.3.230,17,16,41890,18016,468,0,normal
2025-12-08 16:16:20.939860,192.168.3.113,10.0.2.208,6,16,1687169,1879,788,0,normal
2025-12-08 16:15:45.856860,192.168.1.198,10.0.0.138,17,16,1373743,11734,86,0,normal
2025-12-08 16:16:03.025860,192.168.1.233,10.0.2.129,6,16,1320963,15387,707,0,normal
2025-12-08 16:16:12.444860,192.168.5.226,10.0.1.37,17,16,387780,16224,337,0,normal
2025-12-08 16:15:33.222860,192.168.5.109,10.0.5.141,6,24,1727592,5368,723,0,normal
2025-12-08 16:15:41.414860,192.168.3.231,10.0.5.61,6,24,1511909,4842,641,0,normal
2025-12-08 16:15:49.011860,192.168.5.41,10.0.2.193,6,16,655056,15892,419,0,normal
2025-12-08 16:15:54.977860,192.168.1.121,10.0.1.216,6,16,689890,12047,654,0,normal
2025-12-08 16:15:35.548860,192.168.4.105,10.0.3.196,6,24,1116954,10671,448,0,normal
2025-12-08 16:16:02.331860,192.168.5.240,10.0.1.156,17,18,1171469,6103,353,0,normal
2025-12-08 16:16:19.950860,192.168.4.205,10.0.3.240,17,16,64258,17075,673,0,normal
2025-12-08 16:15:51.612860,192.168.3.197,10.0.4.130,6,18,974638,13793,345,0,normal
2025-12-08 16:16:01.650860,192.168.1.151,10.0.4.202,6,24,216220,9677,289,0,normal
2025-12-08 16:15:43.884860,192.168.1.41,10.0.3.165,6,18,939496,17101,410,0,normal
2025-12-08 16:16:04.531860,192.168.5.245,10.0.5.198,6,16,22619,7952,144,0,normal
2025-12-08 16:15:32.068860,192.168.3.236,10.0.4.191,17,18,873722,9469,284,0,normal
2025-12-08 16:16:04.988860,192.168.5.162,10.0.5.202,17,16,805868,13979,365,0,normal
2025-12-08 16:15:44.296860,192.168.1.228,10.0.3.62,6,18,661354,5923,202,0,normal
2025-12-08 16:15:54.613860,192.168.1.210,10.0.0.139,6,24,1503898,10907,535,0,normal
2025-12-08 16:16:09.477860,192.168.1.112,10.0.1.233,17,18,547414,16957,556,0,normal
2025-12-08 16:15:53.430860,192.168.1.134,10.0.3.185,6,16,917569,7502,293,0,normal
2025-12-08 16:16:01.396860,192.168.4.165,10.0.4.150,17,24,230599,8764,657,0,normal
2025-12-08 16:15:40.750860,192.168.2.179,10.0.3.180,6,24,82023,14440,645,0,normal
2025-12-08 16:15:40.332860,192.168.2.238,10.0.5.203,17,18,952136,9129,677,0,normal
2025-12-08 16:16:01.135860,192.168.0.168,10.0.5.163,17,24,11228,5979,684,0,normal
2025-12-08 16:16:05.758860,192.168.0.212,10.0.5.97,6,16,535638,11578,183,0,normal
2025-12-08 16:15:59.230860,192.168.0.203,10.0.1.144,17,24,174349,12479,698,0,normal
2025-12-08 16:16:16.513860,192.168.4.60,10.0.0.48,6,24,574353,16888,798,0,normal
2025-12-08 16:15:58.815860,192.168.2.207,10.0.5.10,6,16,1912733,11990,386,0,normal
2025-12-08 16:16:06.521860,192.168.4.163,10.0.2.119,6,24,1116298,12086,619,0,normal
2025-12-08 16:15:55.705860,192.168.1.224,10.0.0.155,17,16,910774,6438,145,0,normal
2025-12-08 16:15:50.109860,192.168.5.33,10.0.4.202,6,18,99038,14912,777,0,normal
2025-12-08 16:16:02.123860,192.168.0.9,10.0.4.196,6,16,905089,13447,256,0,normal
2025-12-08 16:15:37.555860,192.168.4.42,10.0.0.180,17,24,127985,17737,124,0,normal
2025-12-08 16:16:09.501860,192.168.2.252,10.0.1.100,17,16,1868442,11935,253,0,normal
2025-12-08 16:15:37.801860,192.168.1.73,10.0.1.235,6,16,1879824,16683,93,0,normal
2025-12-08 16:15:59.130860,192.168.0.71,10.0.0.159,6,18,823897,11868,663,0,normal
2025-12-08 16:16:23.738860,198.51.72.167,10.0.4.93,6,2,5032,69,123,1,syn_flood
2025-12-08 16:16:03.439860,192.168.4.232,10.0.2.103,6,18,902998,12770,576,0,normal
2025-12-08 16:16:14.233860,192.168.3.52,10.0.5.252,17,16,452299,14166,647,0,normal
2025-12-08 16:15:51.441860,192.168.5.62,10.0.0.150,17,18,692810,10641,197,0,normal
2025-12-08 16:15:55.198860,192.168.1.8,10.0.5.245,6,24,1499248,10293,551,0,normal
2025-12-08 16:16:12.464860,192.168.5.65,10.0.3.192,6,18,973574,19659,579,0,normal
2025-12-08 16:16:22.589860,198.51.14.122,10.0.3.191,6,2,1332,946,169,1,syn_flood
2025-12-08 16:15:43.693860,192.168.1.171,10.0.1.28,6,16,1835976,1459,607,0,normal
2025-12-08 16:16:16.199860,192.168.4.67,10.0.0.210,6,18,980250,13288,712,0,normal
2025-12-08 16:15:32.140860,192.168.0.114,10.0.5.182,17,24,647323,15226,96,0,normal
2025-12-08 16:16:22.747860,198.51.78.158,10.0.3.42,6,2,7089,493,77,1,syn_flood
2025-12-08 16:15:39.349860,192.168.1.113,10.0.5.11,17,18,951340,8010,703,0,normal
2025-12-08 16:16:12.140860,192.168.4.101,10.0.3.192,17,24,929961,13529,88,0,normal
2025-12-08 16:16:25.442860,198.51.124.125,10.0.5.81,6,0,81699,114,188,1,port_scan
2025-12-08 16:15:35.274860,192.168.3.81,10.0.3.114,17,16,1033808,11042,521,0,normal
2025-12-08 16:16:19.231860,192.168.0.97,10.0.0.4,17,18,709790,1386,297,0,normal
2025-12-08 16:15:32.002860,192.168.1.99,10.0.2.92,6,24,1549565,12056,328,0,normal
2025-12-08 16:15:34.903860,192.168.3.89,10.0.2.173,17,18,923853,8046,265,0,normal
2025-12-08 16:16:11.426860,192.168.2.99,10.0.1.225,17,18,1815747,12912,523,0,normal
2025-12-08 16:16:04.233860,192.168.5.125,10.0.3.72,6,24,805971,9200,515,0,normal
2025-12-08 16:15:47.191860,192.168.5.163,10.0.1.119,17,16,580837,12300,335,0,normal
2025-12-08 16:16:22.671860,198.51.227.16,10.0.3.23,6,2,383,543,133,1,syn_flood
2025-12-08 16:16:21.122860,192.168.0.13,10.0.1.207,17,16,1356343,14669,305,0,normal
2025-12-08 16:16:08.176860,192.168.3.178,10.0.2.205,6,16,629559,7158,543,0,normal
2025-12-08 16:16:23.354860,198.51.187.213,10.0.0.29,6,2,8781,256,164,1,syn_flood
2025-12-08 16:16:24.475860,203.0.112.193,10.0.2.87,17,0,0,186,1179,1,udp_flood
2025-12-08 16:16:03.740860,192.168.2.50,10.0.0.94,17,24,1814933,17875,507,0,normal
2025-12-08 16:15:53.339860,192.168.0.51,10.0.3.30,6,18,1210293,1005,367,0,normal
2025-12-08 16:15:49.148860,192.168.0.233,10.0.5.179,6,18,387658,16957,239,0,normal
2025-12-08 16:16:24.993860,198.51.65.214,10.0.2.118,6,2,89859,4150,48,1,port_scan
2025-12-08 16:15:34.564860,192.168.1.34,10.0.3.53,17,16,246877,10279,529,0,normal
2025-12-08 16:15:33.663860,192.168.2.17,10.0.0.189,6,18,149922,16559,95,0,normal
2025-12-08 16:15:51.438860,192.168.3.162,10.0.1.71,17,18,1252697,1741,261,0,normal
2025-12-08 16:15:56.256860,192.168.0.253,10.0.1.129,6,18,1562771,2873,203,0,normal
2025-12-08 16:15:37.166860,192.168.4.141,10.0.2.206,6,16,57240,2221,750,0,normal
2025-12-08 16:15:42.007860,192.168.0.9,10.0.4.145,17,18,400193,5601,563,0,normal
2025-12-08 16:16:22.715860,198.51.39.49,10.0.2.113,6,2,5462,543,180,1,syn_flood
2025-12-08 16:15:58.393860,192.168.1.103,10.0.5.219,17,18,307440,6555,251,0,normal
2025-12-08 16:15:54.645860,192.168.0.196,10.0.0.115,6,18,1271813,4215,591,0,normal
2025-12-08 16:15:41.644860,192.168.3.156,10.0.4.232,6,18,1205731,9845,125,0,normal
2025-12-08 16:15:57.251860,192.168.2.174,10.0.2.202,17,24,1072106,16434,518,0,normal
2025-12-08 16:15:50.375860,192.168.4.237,10.0.5.84,6,18,1394391,1469,249,0,normal
2025-12-08 16:16:19.187860,192.168.0.113,10.0.2.181,17,16,202303,3432,643,0,normal
2025-12-08 16:15:56.697860,192.168.5.227,10.0.5.110,17,16,503746,15760,762,0,normal
2025-12-08 16:15:43.386860,192.168.3.37,10.0.1.165,6,16,643559,11466,119,0,normal
2025-12-08 16:15:41.810860,192.168.1.175,10.0.5.176,17,18,324032,10844,215,0,normal
2025-12-08 16:15:51.868860,192.168.0.246,10.0.4.184,6,24,118279,9623,217,0,normal
2025-12-08 16:16:03.985860,192.168.0.250,10.0.0.43,17,24,1215105,7893,331,0,normal
2025-12-08 16:16:23.938860,198.51.90.91,10.0.2.81,6,2,8726,755,186,1,syn_flood
2025-12-08 16:15:38.057860,192.168.2.156,10.0.4.34,6,24,545533,16121,524,0,normal
2025-12-08 16:16:24.571860,203.0.155.87,10.0.1.240,17,0,0,106,1472,1,udp_flood
2025-12-08 16:16:16.338860,192.168.0.211,10.0.5.90,6,16,225217,6991,158,0,normal
2025-12-08 16:15:56.291860,192.168.1.55,10.0.2.61,6,18,1627277,11079,525,0,normal
2025-12-08 16:15:43.910860,192.168.2.36,10.0.1.96,17,18,1343636,18693,725,0,normal
2025-12-08 16:15:36.001860,192.168.0.21,10.0.1.117,6,24,609381,1365,341,0,normal
2025-12-08 16:16:03.769860,192.168.1.193,10.0.0.225,6,18,1091109,2275,551,0,normal
2025-12-08 16:15:38.958860,192.168.1.91,10.0.2.251,17,16,727843,1547,552,0,normal
2025-12-08 16:16:06.685860,192.168.5.153,10.0.2.18,17,18,436153,1473,679,0,normal
2025-12-08 16:15:48.759860,192.168.0.149,10.0.3.33,17,18,1298544,19092,199,0,normal
2025-12-08 16:16:02.804860,192.168.3.160,10.0.4.222,17,16,106996,11023,430,0,normal
2025-12-08 16:16:24.211860,203.0.157.198,10.0.2.232,17,0,0,48,1047,1,udp_flood
2025-12-08 16:15:36.749860,192.168.1.103,10.0.3.145,17,24,981566,17531,320,0,normal
2025-12-08 16:16:01.400860,192.168.3.68,10.0.1.196,17,16,474062,14371,83,0,normal
2025-12-08 16:16:11.720860,192.168.4.158,10.0.5.168,17,16,798882,17160,203,0,normal
2025-12-08 16:15:47.504860,192.168.2.132,10.0.1.26,17,24,951887,13808,93,0,normal
2025-12-08 16:15:50.067860,192.168.2.82,10.0.3.91,17,16,1400158,19074,118,0,normal
2025-12-08 16:15:35.912860,192.168.0.136,10.0.5.213,6,24,923326,2790,551,0,normal
2025-12-08 16:16:04.237860,192.168.1.190,10.0.1.116,17,24,1243162,14297,359,0,normal
2025-12-08 16:15:37.905860,192.168.5.24,10.0.0.245,6,24,1819802,9840,475,0,normal
2025-12-08 16:15:32.025860,192.168.2.190,10.0.0.99,17,18,1216495,19466,143,0,normal
2025-12-08 16:15:39.812860,192.168.5.200,10.0.3.20,6,18,597019,14328,328,0,normal
2025-12-08 16:16:19.803860,192.168.0.140,10.0.0.214,17,16,1820913,18110,687,0,normal
2025-12-08 16:15:40.413860,192.168.5.184,10.0.4.147,17,24,592372,13985,158,0,normal
2025-12-08 16:16:15.066860,192.168.3.200,10.0.0.174,17,16,488307,15623,284,0,normal
2025-12-08 16:16:19.698860,192.168.0.114,10.0.4.70,17,16,856144,14616,377,0,normal
2025-12-08 16:15:43.038860,192.168.3.242,10.0.3.69,6,16,305174,6380,227,0,normal
2025-12-08 16:15:46.200860,192.168.4.163,10.0.3.47,17,24,1643288,10773,465,0,normal
2025-12-08 16:15:42.196860,192.168.0.71,10.0.5.128,17,18,158876,11927,140,0,normal
2025-12-08 16:15:54.144860,192.168.2.41,10.0.2.87,6,18,1038526,2765,203,0,normal
2025-12-08 16:15:52.101860,192.168.0.97,10.0.1.13,6,18,420614,2420,511,0,normal
2025-12-08 16:15:50.587860,192.168.2.24,10.0.0.160,6,24,1420984,10144,276,0,normal
2025-12-08 16:15:58.683860,192.168.3.112,10.0.4.93,17,24,1453132,18050,517,0,normal
2025-12-08 16:15:59.131860,192.168.1.164,10.0.3.114,17,16,1742558,12358,181,0,normal
2025-12-08 16:15:40.468860,192.168.3.161,10.0.5.115,6,16,96348,6865,392,0,normal
2025-12-08 16:15:40.416860,192.168.4.213,10.0.0.32,6,16,1613074,8070,665,0,normal
2025-12-08 16:16:09.268860,192.168.2.61,10.0.3.187,6,18,1187599,18140,135,0,normal
2025-12-08 16:16:06.299860,192.168.5.155,10.0.0.197,6,18,1110837,13357,206,0,normal
2025-12-08 16:16:13.509860,192.168.5.5,10.0.4.228,6,24,1720545,7753,477,0,normal
2025-12-08 16:15:36.522860,192.168.3.66,10.0.1.86,17,16,1315665,16643,644,0,normal
2025-12-08 16:16:25.447860,198.51.233.195,10.0.1.149,6,0,51673,456,121,1,port_scan
2025-12-08 16:15:54.399860,192.168.5.112,10.0.3.221,17,16,333611,18962,749,0,normal
2025-12-08 16:15:51.554860,192.168.0.92,10.0.5.190,6,24,56524,7457,136,0,normal
2025-12-08 16:16:01.095860,192.168.4.26,10.0.3.218,17,18,1169511,5910,454,0,normal
2025-12-08 16:16:23.349860,198.51.134.82,10.0.1.110,6,2,9903,429,159,1,syn_flood
2025-12-08 16:16:14.120860,192.168.2.60,10.0.4.159,6,24,240432,18483,408,0,normal
2025-12-08 16:16:09.300860,192.168.0.167,10.0.0.80,17,16,1543301,12656,146,0,normal
2025-12-08 16:16:18.873860,192.168.3.17,10.0.0.34,6,16,1262256,19437,720,0,normal
2025-12-08 16:15:58.187860,192.168.0.101,10.0.2.82,6,16,904540,14056,239,0,normal
2025-12-08 16:15:37.623860,192.168.4.18,10.0.1.254,17,18,768172,6242,592,0,normal
2025-12-08 16:15:47.089860,192.168.2.25,10.0.4.170,17,18,457633,2502,375,0,normal
2025-12-08 16:15:44.197860,192.168.1.178,10.0.4.56,17,16,840889,1971,730,0,normal
2025-12-08 16:15:39.740860,192.168.5.181,10.0.0.139,17,24,248418,19830,594,0,normal
2025-12-08 16:16:25.018860,198.51.15.220,10.0.1.4,6,2,67274,1065,94,1,port_scan
2025-12-08 16:16:11.291860,192.168.5.68,10.0.3.237,17,24,1650838,11497,421,0,normal
2025-12-08 16:16:22.774860,198.51.55.30,10.0.4.130,6,2,7595,18,72,1,syn_flood
2025-12-08 16:15:44.022860,192.168.4.96,10.0.3.246,17,24,1499547,9293,749,0,normal
2025-12-08 16:15:31.432860,192.168.1.118,10.0.0.55,6,18,354280,17785,760,0,normal
