ip.proto,tcp.flags,tcp.seq,tcp.window_size,frame.len
6,24,2984717,45530,1191
6,24,9728180,28294,75
6,16,8197643,2655,54
6,16,2977910,42786,83
6,16,8351207,0,625
6,16,7037983,2399,54
6,16,8300395,51674,74
6,24,8647297,14298,67
6,16,1435186,0,194
6,16,6041102,39932,65
6,16,3241911,54738,1255
6,16,3068897,33285,85
6,16,1210246,41815,1130
6,16,197572,16437,1388
6,16,9837553,14038,60
6,24,1004478,17170,1395
6,16,5728561,46650,1257
6,16,3723377,24084,1280
6,24,9605019,32373,1309
6,24,2992359,48985,1240
6,16,7541434,37052,1095
6,16,3674716,64200,1332
6,16,3219850,51543,1504
6,16,9991931,28420,1054
6,16,9176061,0,448
6,16,3803861,60071,1435
6,16,8613508,20892,70
6,16,865400,42159,1269
6,16,336206,3724,54
6,16,7092783,58632,1288
6,24,5091485,22654,79
6,16,7733711,0,335
6,16,3582787,27552,1066
6,16,2667469,0,849
6,24,4781532,35453,73
6,2,0,1024,56
6,16,1806053,53336,80
6,16,7509375,56243,77
6,16,6300865,26747,1193
6,16,6086321,54557,1496
6,16,1145876,0,783
6,16,7068927,57791,1239
6,16,3392711,15520,70
6,2,0,1024,58
6,16,8869221,43320,86
6,16,9181344,44759,70
6,16,6667278,37833,87
6,2,0,512,54
6,16,2541947,63152,1204
6,24,9457175,30045,1298
6,16,380996,3182,54
6,2,0,512,54
6,2,0,1024,59
6,16,2909637,42943,82
6,24,5578448,46788,76
6,16,6489153,3519,54
6,16,5936607,0,496
6,16,9507091,2978,54
6,16,5330659,49823,84
6,16,271264,14869,1304
6,16,7622642,24615,64
6,16,5528936,53818,64
6,2,0,1024,58
6,24,3025668,51453,65
6,24,9994433,14573,88
6,16,3703476,63083,77
6,16,2477824,63565,84
6,16,9148341,3731,54
6,16,3740449,0,533
6,16,6893481,24543,1501
6,16,4371745,18900,98
6,16,1301396,2346,54
6,24,8286030,28471,1325
6,16,6522667,1684,54
6,16,3764213,0,1274
6,2,0,512,56
6,16,9643776,19654,1236
6,24,1176655,54049,1247
6,24,6191493,30873,66
6,16,8110584,4320,54
6,16,3643648,64686,1365
6,16,6398098,53334,1040
6,2,0,512,59
6,16,7868920,21547,90
6,16,4756470,0,205
6,16,1564915,33276,1053
6,16,4138960,10331,89
6,24,655995,36132,62
6,2,0,512,55
6,16,5035248,46989,1474
6,16,5390096,3281,54
6,24,2253898,18314,62
6,16,5796658,57766,1263
6,16,162399,62787,1196
6,16,2554234,0,696
6,16,2208210,26565,77
6,24,8488282,15379,95
6,16,2255948,31903,78
6,24,4765601,52944,78
6,16,8099714,3508,54
6,16,9906360,0,889
6,16,208814,16934,1058
6,24,2590320,32177,75
6,2,0,512,59
6,16,4871715,2954,54
6,16,2201423,3701,54
6,16,3198209,58451,78
6,24,5652343,54677,1333
6,16,7475434,59613,81
6,16,6592546,27653,91
6,16,2340881,0,773
6,16,6848560,47576,1237
6,16,1383413,1220,54
6,24,3000052,61882,1084
6,16,2170523,53070,1090
6,2,0,512,55
6,16,5700890,4085,54
6,16,4280684,17984,1395
6,16,3815166,33462,95
6,16,303258,61112,81
6,16,7148993,0,771
6,16,6043146,3203,54
6,16,656323,50272,95
6,16,5637318,26938,82
6,16,7907217,11204,1036
6,16,7456680,14554,73
6,16,3966415,51243,1011
6,16,3980427,44114,1272
6,16,2783466,3228,54
6,16,6182366,13712,73
6,16,3467450,20713,1407
6,16,6544320,44101,1457
6,16,3863093,52199,69
6,16,5681053,32213,84
6,24,4629117,42733,1433
6,16,4715827,0,506
6,16,1891887,3543,54
6,16,2715799,21172,62
6,16,5620007,0,75
6,24,5128944,31923,1482
6,24,4476594,52323,77
6,16,7109464,3056,54
6,2,0,512,58
6,16,8113535,1566,54
6,2,0,512,59
6,16,8458208,0,76
6,24,4157309,64193,74
6,16,797234,4159,54
6,16,2407228,45065,83
6,16,4497880,54781,72
6,2,0,1024,59
6,16,9719639,2511,54
6,16,1648878,44207,1366
6,24,2041582,49311,1036
6,24,8763517,46124,1326
6,16,6943389,64855,1461
6,16,5528535,4267,54
6,16,6708350,28802,90
6,2,0,1024,59
6,16,1333485,36926,94
6,16,9058754,11756,1084
6,24,2441661,10405,1330
6,16,2649879,34036,78
6,2,0,1024,57
6,16,1351161,4770,54
6,16,651256,17375,86
6,16,8009549,0,1391
6,16,2000614,50444,67
6,16,4558136,15130,65
6,24,451953,57084,1311
6,16,7649900,19288,1486
6,16,7178607,43163,1112
6,2,0,512,58
6,24,9060604,54507,67
6,16,8971465,16009,84
6,16,3556740,44987,1013
6,16,6210999,31745,60
6,16,3590157,54269,1255
6,16,3482548,53873,83
6,2,0,1024,59
6,2,0,1024,58
6,16,7108433,65194,1170
6,2,0,1024,54
6,24,8004833,24487,1344
6,16,5687372,15192,90
6,16,3716558,57906,93
6,16,4776211,0,1304
6,16,9092549,47200,1058
6,16,5471345,47521,88
6,16,8648143,22139,94
6,16,5602487,15767,68
6,24,7039025,30125,1045
6,24,9639772,64159,67
6,16,4682619,45727,1183
6,24,7871809,64020,79
6,24,6303568,61848,99
6,24,7461569,33808,87
6,2,0,512,55
6,16,2613419,58356,1008
6,16,5547611,24223,64
6,2,0,1024,54
6,16,2127694,11224,1149
6,16,5629024,62994,93
6,16,5181665,62253,70
6,24,2356569,53573,71
6,16,2078747,34093,1401
6,24,2519474,28886,1232
6,24,5880847,17135,66
6,2,0,512,54
6,2,0,512,57
6,2,0,512,57
6,16,2222119,16440,90
6,24,9338664,45337,1365
6,16,2474888,0,1316
6,2,0,1024,58
6,16,5587393,16396,68
6,16,1605652,0,113
6,24,5310343,35969,67
6,24,4332093,24946,92
6,16,3858280,40686,1336
6,24,6938641,47852,71
6,16,6174693,52997,96
6,16,5235890,61358,1255
6,16,6725532,26558,78
6,16,809967,13391,1291
6,24,618964,53712,1183
6,24,9090536,61319,1453
6,16,7392027,0,779
6,16,6002433,56092,1286
6,16,1533540,42102,1197
6,24,5321344,63015,80
6,24,2699571,19493,1016
6,16,5804521,55950,73
6,2,0,1024,57
6,16,4615695,2116,54
6,24,5625865,16820,91
6,16,1922873,0,1151
6,2,0,512,57
6,16,4088724,1672,54
6,16,6909782,11015,1190
6,16,5847077,1229,54
6,24,2753580,20792,67
6,24,6271022,29212,70
6,24,4196142,38221,61
6,16,7654998,47778,1410
6,24,8120775,61786,1116
6,16,708025,0,620
6,24,2282374,15528,1299
6,24,4397218,60307,75
6,16,7168796,15856,1077
6,16,9637530,14794,1143
6,16,3353868,24349,1269
6,24,7320477,22139,1019
6,16,9566032,32882,1230
6,16,1174029,17652,1010
6,16,6533355,64291,1414
6,2,0,1024,56
6,16,2810557,24963,73
6,2,0,1024,58
6,16,8262459,3711,54
6,16,6053292,0,189
6,16,9331656,63117,1244
6,16,5228376,24472,1256
6,16,6488588,1870,54
6,16,1293812,20833,85
6,16,46511,34931,65
6,16,5190264,0,947
6,16,411395,19130,1156
6,16,396450,42412,1113
6,16,6141676,4415,54
6,16,3798142,36397,1079
6,16,6887333,0,1209
6,16,1861209,60565,1056
6,24,2342267,23732,70
6,2,0,512,59
6,24,1404147,51188,97
6,16,6694561,33079,76
6,16,6644120,14779,1425
6,24,3661724,13170,82
6,16,1660666,26943,1117
6,24,3135676,24539,95
6,16,2419750,49443,93
6,16,4193948,23050,77
6,16,3685501,0,1217
6,16,8333631,62968,80
6,24,3352653,34351,93
6,16,1198321,20694,1018
6,16,1959596,52695,70
6,24,2626872,40448,66
6,16,2233114,15508,1413
6,16,6803932,51172,91
6,2,0,1024,55
6,16,9054126,0,208
6,16,526913,40078,96
6,16,4116244,55478,1250
6,16,2187386,49036,71
6,16,9895637,17476,71
6,16,8792739,22889,63
6,2,0,1024,55
6,24,9677390,40653,60
6,16,7875872,47523,98
6,16,1736834,45262,1421
6,2,0,512,56
6,16,2105760,3054,54
6,16,6169539,0,1475
6,24,3411945,42396,1319
6,16,3675335,3449,54
6,16,4882752,0,1156
6,16,153094,19928,66
6,24,7951838,11532,86
6,24,3580204,45886,69
6,16,4947478,54939,1424
6,16,3637627,33444,97
6,16,5307222,0,1267
6,24,9596061,33985,1251
6,16,6346671,50918,1403
6,16,5136920,36898,77
6,2,0,1024,57
6,16,6474316,61629,75
6,16,2705511,23886,63
6,16,31714,20968,63
6,16,6575635,46599,1314
6,16,3125636,34117,1414
6,24,6029926,20590,1078
6,16,4089424,51805,85
6,16,1272544,24872,1250
6,16,3949437,12200,1403
6,2,0,1024,59
6,16,223855,28850,97
6,16,7092531,52717,1263
6,16,884068,13345,1305
6,16,1696514,39699,61
6,16,2456642,3995,54
6,24,8834367,25596,76
6,16,4548051,64740,1267
6,2,0,512,55
6,16,2481602,4992,54
6,16,2468571,14852,87
6,16,341808,64516,1500
6,16,8926004,40849,1349
6,16,8884274,63600,1127
6,16,904038,53934,1269
6,16,45776,23518,1431
6,16,4020088,0,223
6,16,6525785,0,1384
6,16,1054756,54081,76
6,16,88062,4412,54
6,16,8279070,38450,1261
6,24,9455472,17481,1097
6,16,8762161,44569,97
6,2,0,512,56
6,16,2925425,2101,54
6,24,7607213,15331,63
6,2,0,1024,59
6,24,4288658,37176,68
6,24,1933001,55474,84
6,16,1938062,62209,87
6,24,3435936,10776,1382
6,16,2428317,1310,54
6,16,6818169,17835,1131
6,24,7291924,10182,1127
6,24,8236732,19634,84
6,16,3889244,47062,90
6,2,0,1024,57
6,16,6433067,36595,80
6,16,7596954,10088,1047
6,16,7865113,23863,97
6,16,8274876,34469,72
6,16,969685,0,1230
6,2,0,1024,58
6,2,0,1024,56
6,24,4324035,50170,1069
6,16,2741110,0,271
6,16,6025108,2636,54
6,16,2977165,29843,1136
6,16,1025961,22338,1461
6,16,7392358,31867,95
6,24,3809336,32583,1233
6,2,0,1024,56
6,16,9134344,46587,93
6,16,1823250,59685,1245
6,16,2519126,4602,54
6,16,3268538,23594,1001
6,16,7466763,30436,68
6,16,2392748,53836,66
6,16,5178331,63242,64
6,16,5669590,2168,54
6,16,5740791,59848,92
6,16,8433090,0,131
6,16,8249988,58063,1447
6,16,2718383,0,1008
6,16,5635283,44440,66
6,2,0,1024,57
6,24,1104852,19520,1169
6,16,823204,50184,1321
6,16,9766807,0,142
6,24,5333108,14842,65
6,2,0,512,54
6,16,9338849,3465,54
6,16,8587665,55598,1249
6,16,2431437,29383,96
6,16,1714040,60992,1004
6,16,5168496,32499,78
6,16,3186187,12489,1493
6,2,0,512,55
6,16,8351627,13571,89
6,16,368567,32331,79
6,24,444192,18337,62
6,16,3569705,33384,67
6,24,417309,23430,81
6,24,1647572,38082,78
6,24,6013580,52075,1196
6,16,2955168,30008,81
6,2,0,1024,58
6,24,6323010,18887,98
6,16,4347732,4044,54
6,16,6370334,23262,1236
6,16,769012,1873,54
6,16,7179711,39871,1142
6,16,8291332,47337,69
6,16,9907243,0,183
6,16,3722117,18756,1090
6,16,8825266,10560,86
6,16,8743629,55893,69
6,16,4356279,13665,1384
6,24,9409151,11710,60
6,16,2273410,11814,1485
6,16,6190479,45270,74
6,24,1651225,14398,67
6,2,0,512,57
6,24,6169679,12750,1081
6,24,4825044,63511,60
6,16,9537248,63658,95
6,16,4143108,2684,54
6,16,3577912,38450,79
6,24,2877115,59385,1102
6,24,3771003,48154,1475
6,24,2397136,60835,1040
6,16,2028044,58025,60
6,24,9689363,54388,1018
6,24,9515476,28091,76
6,2,0,512,56
6,24,524998,23781,1253
6,2,0,1024,58
6,16,501795,32591,80
6,16,2202824,64541,63
6,16,6282073,0,918
6,16,9822319,20656,83
6,16,2157790,27960,1193
6,24,6086734,36172,1269
6,16,1044543,50177,85
6,16,1718604,55474,1371
6,16,4445175,3542,54
6,16,7009573,53982,83
6,16,2162991,29183,1188
6,16,5548545,13148,1091
6,2,0,512,56
6,24,411039,40285,1373
6,16,727003,46075,84
6,16,5078161,0,519
6,16,7471358,0,1049
6,16,9157104,43262,83
6,16,3385000,3871,54
6,16,2694025,64303,60
6,16,6600570,25170,63
6,24,7657810,43614,1217
6,16,1284468,46125,63
6,24,3401927,60476,1063
6,16,3628936,1557,54
6,16,2306521,2622,54
6,24,9450633,39459,1399
6,16,5562583,0,188
6,16,1534364,53670,86
6,16,6602992,30980,62
6,16,9194397,36718,76
6,16,292307,3966,54
6,16,1708109,25582,1413
6,16,5488488,51578,67
6,2,0,1024,58
6,16,743757,27006,79
6,16,8266393,44258,89
6,16,1078035,53503,61
6,16,5367497,0,1005
6,16,552326,3115,54
6,2,0,512,57
6,24,4828477,23659,1396
6,16,9036137,65350,62
6,16,8111000,58868,70
6,16,7702390,47273,64
6,2,0,512,59
6,24,808345,40779,1445
6,24,1487975,46024,69
6,24,1835969,44334,98
6,16,3954735,3582,54
6,2,0,512,56
6,2,0,1024,58
6,16,2102906,1841,54
6,16,6692646,29101,80
6,16,8324649,24935,1045
6,2,0,1024,58
6,24,9017129,36487,89
6,16,7768409,0,1039
6,16,681617,38887,1192
6,16,8253290,48408,1154
6,24,2339743,38973,78
6,16,1612193,63996,1309
6,16,877987,4445,54
6,16,2466398,0,518
6,16,9416986,15846,1142
6,16,8119785,62859,91
6,16,2449788,54248,96
6,2,0,512,56
6,24,7955677,49692,68
6,24,3733860,40980,61
6,16,3343241,62973,60
6,2,0,1024,56
6,2,0,1024,58
6,16,2464903,0,240
6,24,7170198,49456,1447
6,24,4565283,12250,1153
6,16,6621711,56582,1009
6,16,6881751,4124,54
6,16,6480183,37045,1148
6,24,7190341,49106,1490
6,16,9586002,61153,1506
6,24,7295263,41865,82
6,2,0,1024,59
6,24,9374709,35651,65
6,16,6415775,52364,81
6,24,1810000,63344,82
6,16,776317,0,486
6,2,0,512,58
6,16,4322303,3638,54
6,16,8359783,0,538
6,16,8397798,0,618
6,2,0,512,56
6,16,6435520,0,494
6,16,2147183,3208,54
6,16,5166161,31917,87
6,16,2205022,29451,87
6,16,2110308,3627,54
6,16,2381464,21619,63
6,16,8955179,0,91
6,16,5536336,51406,1145
6,24,4952695,55928,1287
6,16,342555,48976,70
6,2,0,512,58
6,16,4244774,11354,67
6,24,1354605,58608,1512
6,16,9574422,16685,95
6,16,7772708,0,1022
6,16,75082,0,726
6,2,0,512,57
6,16,9791497,0,219
6,2,0,512,54
6,16,7517583,29611,1508
6,16,9731194,34257,1423
6,2,0,512,58
6,16,6701786,1713,54
6,16,7898152,56877,98
6,2,0,512,56
6,16,5909815,25986,1127
6,16,799622,0,1299
6,24,8141436,43464,1437
6,16,2567483,0,875
6,24,8710319,17778,73
6,16,5165294,64052,97
6,16,6957722,53141,1317
6,24,7759635,29185,1258
6,2,0,512,56
6,16,2327676,17867,97
6,16,5606345,22576,64
6,16,2241394,0,1073
6,16,7442241,18495,1363
6,16,6694573,47222,1455
6,24,7267291,29595,92
6,16,2052955,0,868
6,16,6030065,54395,1292
6,2,0,512,56
6,16,5873922,44858,1063
6,16,6577538,32050,68
6,16,5795889,45947,72
6,24,97401,24983,78
6,16,6358885,0,1495
6,16,2139158,0,538
6,16,7543815,22224,1089
6,24,5507782,39641,64
6,16,4831006,56282,1109
6,2,0,1024,56
6,16,8978576,14458,67
6,16,6117526,18728,1030
6,16,9609011,3786,54
6,24,3871361,61269,64
6,16,7782442,53289,99
6,2,0,1024,59
6,16,915235,2595,54
6,16,1640481,50668,66
6,2,0,1024,55
6,16,418767,53048,1283
6,16,8163011,19652,1214
6,16,375769,0,668
6,16,9387440,13388,81
6,16,3573154,47977,1143
6,16,2437804,58976,82
6,16,7528374,41623,1471
6,24,1927924,18414,1330
6,16,62008,19090,1143
6,24,315424,63628,1038
6,16,554191,35505,94
6,16,7828896,46056,94
6,16,2200705,38151,67
6,16,7018517,0,1360
6,24,6657813,40561,1473
6,24,9099146,10274,1185
6,16,2559241,0,448
6,2,0,512,55
6,16,7193582,52114,62
6,16,6953104,14825,69
6,16,3335437,56868,78
6,16,517890,38440,1057
6,16,9367445,41774,1050
6,16,4683256,52708,67
6,16,5787505,62153,1369
6,16,1448675,0,1341
6,24,7990706,19799,1191
6,24,8936273,44171,60
6,24,7271921,55371,63
6,24,3495105,25083,1202
6,16,7759580,51952,1387
6,24,1563222,10775,1403
6,16,5544122,19199,1205
6,16,283235,23288,74
6,2,0,1024,57
6,16,5806864,1239,54
6,16,2121236,27264,1383
6,16,5364691,23458,1218
6,16,3309016,16632,1324
6,16,9595116,24552,79
6,16,7006390,0,312
6,24,9624882,31275,1334
6,16,5333400,29823,1253
6,16,6240119,14468,1077
6,16,7400088,41119,68
6,16,1137604,57440,1367
6,16,3836339,3421,54
6,16,6251171,40025,1087
6,16,2388333,56384,61
6,16,6550711,16223,99
6,16,2486033,11994,1405
6,16,3908175,39453,68
6,16,1823384,51245,1078
6,24,5511349,54316,1269
6,24,8688190,57440,1267
6,24,4726364,39616,1093
6,16,338252,50225,86
6,16,7799744,3364,54
6,16,8349377,3683,54
6,16,6759468,64237,1109
6,16,5937398,18883,1136
6,16,4992047,44370,1415
6,24,4735742,37684,1233
6,16,6504037,21270,78
6,16,8415820,53977,77
6,16,9006752,48585,81
6,16,7281446,3846,54
6,16,9237062,2409,54
6,2,0,512,59
6,24,7069241,28874,1442
6,16,6591536,58173,1270
6,16,5144159,3807,54
6,16,1653793,27665,1491
6,16,4318037,20147,69
6,16,3684900,4605,54
6,16,575901,15881,85
6,24,9613170,30242,65
6,16,1772454,1689,54
6,24,1526643,41196,1274
6,16,1721748,56348,61
6,16,7116330,4869,54
6,16,326503,30473,1147
6,16,8342430,0,265
6,16,5050128,33417,86
6,16,575963,2465,54
6,16,6075413,29177,1011
6,16,9724292,42743,87
6,2,0,512,54
6,16,657462,58868,1263
6,16,3677732,0,1112
6,24,302582,23785,1388
6,2,0,1024,59
6,16,7568543,44826,71
6,24,2799988,41384,61
6,16,7415697,2897,54
6,16,6495858,23212,91
6,16,7912750,2305,54
6,16,6633955,46270,91
6,16,1806134,30822,1406
6,2,0,1024,59
6,16,7187771,3243,54
6,24,8650564,31052,1217
6,16,5137094,25186,1063
6,16,6546559,0,213
6,16,2566166,22538,80
6,16,4157900,11662,94
6,16,2348453,24288,1123
6,16,6176437,16139,1478
6,24,5813317,32136,95
6,16,139909,62103,64
6,16,8295987,4372,54
6,24,7879310,46439,80
6,16,5714859,17887,1056
6,16,145955,39491,78
6,16,1032181,56484,85
6,24,7135410,53064,86
6,16,8033381,48811,62
6,16,5579665,37552,1303
6,16,1609624,0,1205
6,16,4021672,2797,54
6,16,3856879,52502,99
6,16,6760079,22450,1349
6,16,5660885,26742,88
6,16,6120535,4951,54
6,16,709288,0,413
6,24,3486043,50004,1383
6,24,9370601,25948,92
6,16,5794539,0,974
6,16,7568577,1905,54
6,2,0,1024,56
6,16,5108353,2854,54
6,16,4672687,0,471
6,16,7730687,49942,1461
6,16,7734643,12002,1311
6,16,103101,1205,54
6,16,2891444,44359,1460
6,16,8815330,32901,82
6,24,7711208,59627,1023
6,16,9923928,37274,1000
6,24,1004984,14344,1196
6,16,1143835,56647,1139
6,16,709780,14050,1089
6,16,9857230,1603,54
6,16,2157724,33423,87
6,16,4797265,12366,83
6,24,7975836,20584,1310
6,16,4919846,2795,54
6,16,5328433,22119,1071
6,16,8364787,31689,69
6,16,8622782,0,366
6,2,0,1024,55
6,16,1551748,4946,54
6,16,1183677,63152,1114
6,24,5979065,40076,1457
6,24,2108439,27340,1435
6,16,9359197,50942,1453
6,24,7325914,14766,91
6,16,3694238,47594,84
6,16,7216334,29047,83
6,2,0,1024,59
6,2,0,1024,59
6,16,5476112,16572,77
6,24,6243156,62368,1092
6,24,5598399,23591,1255
6,16,3269991,31767,1477
6,2,0,512,54
6,16,4646336,1768,54
6,16,4135000,27544,77
6,16,9275513,27987,77
6,16,59698,24046,1003
6,16,6974042,32702,1431
6,16,6791343,53657,68
6,24,7166561,29821,98
6,24,7761810,16334,1281
6,16,6901978,24837,91
6,16,6091632,64330,1157
6,16,7312853,26236,1041
6,16,2679996,19919,74
6,24,2588866,55977,1396
6,16,5436507,47646,96
6,16,8657754,4213,54
6,16,6862627,39339,1306
6,16,5214415,14675,1114
6,24,9016577,31982,1092
6,16,5761581,32365,75
6,16,7916451,2456,54
6,16,9417898,29647,75
6,16,8848662,0,661
6,16,1771306,56938,1146
6,24,7292937,49457,1088
6,16,3914998,28652,1042
6,16,6892365,47367,1017
6,16,1241072,15575,78
6,16,380175,19078,91
6,16,8935199,0,167
6,16,5477779,0,1368
6,16,6746217,52864,1253
6,24,1673422,34041,66
6,16,2180706,52655,1322
6,16,9201327,27674,1488
6,16,1960841,1038,54
6,16,4762402,52904,70
6,16,865047,60040,1240
6,16,4124477,61958,77
6,16,7914811,37129,81
6,16,1654410,39606,96
6,24,9562947,44219,1131
6,16,1396186,60219,78
6,2,0,1024,54
6,16,1418337,13387,66
6,16,6181884,54206,60
6,24,448716,61541,1392
6,16,6524869,15742,65
6,16,293880,32265,94
6,16,1325155,57766,91
6,16,7910586,1527,54
6,16,5823491,32211,94
6,2,0,512,57
6,24,9445746,27454,1407
6,24,345337,19990,1315
6,24,2149966,28107,77
6,16,7444231,16057,77
6,16,6223614,47898,89
6,24,6919498,17130,98
6,24,2680210,34893,1287
6,16,2956558,1376,54
6,24,9681984,17046,1073
6,2,0,1024,56
6,16,6287944,2462,54
6,16,1033701,46485,90
6,16,833863,60677,1294
6,16,1641218,12930,96
6,16,6198789,2315,54
6,16,4727066,0,709
6,16,1564604,0,339
6,16,490664,44365,83
6,16,448963,21613,91
6,16,2623667,1847,54
6,24,791370,30215,71
6,24,3223402,41092,1068
6,2,0,512,54
6,24,6129294,60189,1359
6,16,7274447,1022,54
6,16,3343686,3764,54
6,16,8070907,0,1383
6,16,8288308,3060,54
6,24,1476703,37246,99
6,2,0,1024,59
6,16,1356311,0,825
6,16,9460704,3269,54
6,16,9642454,44349,84
6,24,4527777,40606,1333
6,16,8416102,3898,54
6,2,0,512,59
6,16,6760989,27525,86
6,2,0,1024,59
6,16,376913,3395,54
6,24,8967704,55404,1019
6,2,0,512,59
6,16,9484211,26269,96
6,24,4967145,36246,1293
6,24,299454,63481,80
6,16,8762151,44707,1186
6,2,0,512,54
6,24,9871549,48417,1076
6,16,1886190,0,1227
6,16,7168733,57675,1400
6,16,6920417,0,763
6,24,6049672,10027,1510
6,16,9845523,22077,1365
6,16,3032309,10350,82
6,16,6959260,65406,70
6,16,8643699,31683,1089
6,16,9359123,53980,1014
6,16,2590014,48775,1225
6,16,7123809,61386,1254
6,2,0,512,55
6,16,6096821,10866,1409
6,16,9645386,35975,1147
6,2,0,1024,56
6,16,5978084,35178,1480
6,16,9634795,62965,90
6,16,1884999,58272,1192
6,16,7976594,3894,54
6,16,2221483,38695,86
6,2,0,512,55
6,24,5945205,20952,1084
6,2,0,1024,58
6,24,2762896,43439,1418
6,16,9801126,33842,83
6,16,1592948,18696,92
6,16,1632352,16542,67
6,24,6617752,49915,1142
6,16,9485027,1479,54
6,16,1630773,44480,1150
6,16,3767982,1202,54
6,24,9923922,53843,1006
6,24,4175907,36331,73
6,24,9419837,23989,1468
6,16,8893126,28324,93
6,16,9086485,41251,70
6,16,6215329,11052,1141
6,16,2127886,0,1259
6,16,5571696,1046,54
6,16,6295347,56944,1253
6,16,3123584,0,235
6,16,9886117,58907,1356
6,24,2155394,29594,1100
6,16,4264538,29389,75
6,16,6295750,3728,54
6,16,8257886,52731,1007
6,16,4738466,43559,83
6,2,0,1024,54
6,16,6390588,55322,1184
6,16,3599693,32167,1139
6,16,4796371,0,1056
6,16,7107774,0,346
6,16,4292168,16220,1106
6,16,7978670,60484,1229
6,16,254120,22987,1480
6,16,1068219,41837,1219
6,24,5155980,53096,1483
6,24,2715658,27732,1317
6,24,7690815,20945,1110
6,16,5543979,14496,1319
6,16,1124792,39694,97
6,16,7568215,19490,1056
6,16,8622797,14008,91
6,24,78942,13918,1240
6,16,3133240,38414,1039
6,16,7825714,41281,99
6,16,9243391,28609,94
6,16,9286198,29338,98
6,24,8904532,43362,61
6,24,9104456,18348,1081
6,16,8875549,57552,74
6,16,8752019,55453,1190
6,16,1884169,1700,54
6,16,4758648,30894,1033
6,16,7919504,11891,1236
6,16,4587671,0,245
6,16,6649473,23403,1053
6,2,0,1024,56
6,24,256062,10201,1486
6,16,7897635,0,61
6,16,7751512,34552,1241
6,16,7921796,50788,95
6,16,2272417,10537,1403
6,24,8502530,43620,1343
6,16,8684913,19999,62
6,16,7208113,20000,1452
6,2,0,512,58
6,2,0,1024,55
6,16,2039607,10222,92
6,16,6660044,41921,1471
6,16,6997879,48641,1243
6,24,3341215,31241,1471
6,16,4776622,54865,1420
6,24,7214915,11558,82
6,16,6938369,1033,54
6,16,9654995,64325,1075
6,16,6196554,11614,85
6,16,2140297,40172,1174
6,16,7193992,46019,62
6,16,5352189,0,202
6,16,4396882,37214,75
6,2,0,512,56
6,16,9998874,1882,54
6,16,3492335,36749,1270
6,16,2953595,59663,1494
6,16,5382764,63149,1391
6,16,3620137,2362,54
6,16,6853347,23817,1348
6,2,0,1024,55
6,16,6118997,59735,90
6,16,8820253,23897,1338
6,16,2710338,0,755
6,16,4939676,0,1199
6,16,1147469,0,935
6,16,1005365,50653,96
6,24,7331578,54576,80
6,2,0,1024,55
6,16,3019899,51708,1100
6,16,3255699,3860,54
6,16,6204721,33099,1268
6,24,4659648,55143,1221
6,16,3142256,2772,54
6,16,7062300,0,365
6,24,1136036,37937,1128
6,24,9325209,25728,93
6,16,6399273,22576,76
6,16,3043910,50760,99
6,2,0,512,58
6,16,1351377,58641,1411
6,24,2005366,12156,1493
6,16,8401123,38993,89
6,24,8511764,10618,84
6,16,9950948,0,845
6,16,1989717,31360,1453
6,16,6707758,27482,88
6,2,0,512,58
6,16,9095717,36735,1437
6,16,8912369,16122,1113
6,16,6046145,14791,1025
6,16,8684162,42885,69
6,16,7532651,0,1115
6,16,2039936,0,789
6,24,5106786,41130,66
6,16,5825246,53840,66
6,16,631502,0,834
6,16,4793903,47724,89
6,16,24204,40655,1004
6,16,6760827,43640,81
6,16,5156540,38714,1475
6,24,1802737,52656,1418
6,16,1948640,25809,62
6,24,819193,13035,95
6,16,6124003,28208,78
6,16,4490434,0,1389
6,24,4436466,64995,95
6,16,6016143,59150,60
6,24,5479906,21641,69
6,16,4480086,11172,1168
6,24,5652143,27053,77
6,24,4879912,33622,1131
6,16,4372695,61202,77
6,24,5205640,49698,87
6,24,5529251,42298,1073
6,2,0,512,54
6,16,1128828,51831,1278
6,2,0,512,56
6,24,4302917,32810,1261
6,24,460262,43131,1392
6,16,7961135,65403,98
6,16,1975998,4645,54
6,24,4687542,60258,1066
6,16,1083341,64263,1421
6,16,669418,0,608
6,16,172945,51220,91
6,24,7984151,12730,1449
6,2,0,512,56
6,16,3087437,4685,54
6,24,4920034,59042,1339
6,24,2534938,50379,1204
6,2,0,1024,55
6,16,6494711,32337,1369
6,16,3146827,20551,1085
6,16,9207193,1979,54
6,16,3833434,17839,1419
6,16,1956111,0,471
6,16,1556785,49330,67
6,16,1794766,0,1434
6,16,5777605,46139,1421
6,16,9375413,11251,77
6,16,2143839,4959,54
6,16,157838,41956,70
6,24,9052009,31369,70
6,16,887970,40011,96
6,16,5787012,14170,1253
6,2,0,1024,57
6,24,7928058,51730,92
6,16,7616985,55355,62
6,16,3583113,24070,1313
6,16,8550383,2045,54
6,16,8635586,0,329
6,16,2164379,42246,1390
6,16,4993536,55339,1066
6,16,412384,0,789
6,24,6067491,38530,1256
6,16,4154182,0,1431
6,16,7458075,10243,1413
6,16,5723527,24344,83
6,24,9875650,24733,70
6,16,393984,54076,90
6,24,3947071,49654,1365
6,24,1591258,11088,1469
6,16,7604481,0,435
6,16,8093497,10775,99
6,16,3132116,45400,64
6,24,2129206,25975,84
6,16,2608964,44873,71
